,location,size,total_sqft,bath,price,bhk,price_per_sqft
427,Anandapura,3 Bedroom,1415.0,2,74.0,3,5229.681979
428,Anandapura,2 BHK,1200.0,2,50.0,2,4166.666667
429,Anandapura,2 BHK,1141.0,2,50.0,2,4382.120947
431,Ananth Nagar,1 BHK,500.0,1,14.0,1,2800.0
432,Ananth Nagar,2 BHK,1100.0,2,31.5,2,2863.636364
433,Ananth Nagar,2 BHK,982.0,2,24.55,2,2500.0
434,Ananth Nagar,1 BHK,500.0,2,14.0,1,2800.0
435,Ananth Nagar,2 BHK,900.0,2,22.5,2,2500.0
436,Ananth Nagar,2 BHK,908.0,2,26.0,2,2863.436123
437,Ananth Nagar,2 BHK,870.0,2,36.0,2,4137.931034
438,Ananth Nagar,2 BHK,937.0,2,35.0,2,3735.325507
439,Ananth Nagar,2 BHK,960.0,2,37.0,2,3854.166667
440,Ananth Nagar,1 BHK,500.0,1,14.0,1,2800.0
441,Ananth Nagar,2 BHK,1000.0,2,29.7,2,2970.0
442,Ananth Nagar,2 BHK,850.0,2,25.99,2,3057.647059
443,Ananth Nagar,2 BHK,902.0,2,25.26,2,2800.443459
444,Ananth Nagar,3 BHK,1470.0,3,54.0,3,3673.469388
445,Ananth Nagar,2 BHK,810.0,2,25.5,2,3148.148148
446,Ananth Nagar,2 BHK,890.0,2,27.0,2,3033.707865
447,Ananth Nagar,2 BHK,1200.0,2,36.0,2,3000.0
449,Ananth Nagar,3 BHK,1319.0,3,42.0,3,3184.230478
450,Ananth Nagar,2 BHK,1000.0,2,25.0,2,2500.0
451,Ananth Nagar,2 BHK,902.0,2,25.0,2,2771.618625
452,Ananth Nagar,2 BHK,930.0,2,25.99,2,2794.623656
453,Ananth Nagar,2 BHK,1074.0,2,26.85,2,2500.0
454,Ananth Nagar,1 BHK,500.0,1,14.0,1,2800.0
455,Ananth Nagar,2 BHK,1010.0,2,38.0,2,3762.376238
456,Ananth Nagar,2 BHK,992.0,2,24.8,2,2500.0
458,Anekal,2 BHK,656.0,2,22.0,2,3353.658537
459,Anekal,2 BHK,620.0,2,22.0,2,3548.387097
460,Anekal,1 BHK,600.0,1,16.5,1,2750.0
461,Anekal,2 BHK,925.0,2,40.0,2,4324.324324
462,Anekal,1 BHK,530.0,1,18.0,1,3396.226415
463,Anekal,3 Bedroom,1800.0,3,68.0,3,3777.777778
465,Anekal,1 RK,351.0,1,16.0,1,4558.404558
466,Anekal,2 BHK,1035.0,2,38.3,2,3700.483092
467,Anekal,2 BHK,888.0,2,34.0,2,3828.828829
471,Anekal,4 Bedroom,1200.0,2,36.0,4,3000.0
472,Anekal,2 BHK,766.0,2,28.0,2,3655.35248
473,Anekal,3 BHK,967.0,2,45.0,3,4653.567735
474,Anekal,2 BHK,620.0,1,23.5,2,3790.322581
475,Anekal,3 BHK,1150.0,3,45.0,3,3913.043478
478,Anekal,1 BHK,400.0,1,11.5,1,2875.0
479,Anekal,1 BHK,456.0,1,15.0,1,3289.473684
482,Anekal,3 Bedroom,2400.0,4,95.0,3,3958.333333
486,Anekal,1 BHK,420.0,1,12.5,1,2976.190476
487,Anekal,2 BHK,614.0,1,28.0,2,4560.260586
488,Anekal,2 BHK,1140.0,2,52.0,2,4561.403509
489,Anekal,2 BHK,625.0,1,25.0,2,4000.0
490,Anjanapura,4 BHK,1850.0,4,86.0,4,4648.648649
491,Anjanapura,2 BHK,1070.0,2,39.0,2,3644.859813
492,Anjanapura,3 Bedroom,1500.0,3,121.0,3,8066.666667
493,Anjanapura,2 BHK,1070.0,2,37.0,2,3457.943925
494,Anjanapura,2 BHK,950.0,2,40.0,2,4210.526316
495,Anjanapura,3 BHK,1280.0,2,45.0,3,3515.625
496,Anjanapura,2 BHK,710.0,2,25.0,2,3521.126761
498,Anjanapura,2 BHK,950.0,2,32.0,2,3368.421053
499,Anjanapura,4 BHK,1800.0,4,55.0,4,3055.555556
500,Anjanapura,3 BHK,1843.0,3,87.54,3,4749.864352
501,Anjanapura,2 BHK,1076.0,2,30.13,2,2800.185874
502,Anjanapura,2 BHK,950.0,2,30.0,2,3157.894737
503,Ardendale,3 BHK,1750.0,3,100.0,3,5714.285714
504,Ardendale,4 BHK,3198.0,4,200.0,4,6253.908693
505,Ardendale,4 BHK,2422.0,4,160.0,4,6606.110652
506,Ardendale,3 BHK,1750.0,3,100.0,3,5714.285714
507,Ardendale,4 Bedroom,3200.0,4,205.0,4,6406.25
508,Ardendale,3 BHK,1728.0,3,95.0,3,5497.685185
509,Ardendale,4 BHK,2062.0,3,140.0,4,6789.524733
510,Ardendale,3 BHK,1732.46,3,92.0,3,5310.367916
511,Ardendale,4 BHK,2062.0,3,150.0,4,7274.490786
513,Ardendale,2 BHK,1224.0,2,70.0,2,5718.954248
514,Ardendale,3 BHK,1777.26,3,105.0,3,5907.970696
515,Ardendale,3 BHK,1650.0,3,82.0,3,4969.69697
516,Ardendale,4 BHK,2062.0,3,140.0,4,6789.524733
517,Ardendale,3 BHK,1650.0,3,82.0,3,4969.69697
518,Ardendale,2 BHK,1224.0,2,67.0,2,5473.856209
519,Ardendale,3 BHK,1723.0,3,95.0,3,5513.639002
520,Ardendale,3 BHK,1777.26,3,89.0,3,5007.708495
521,Ardendale,3 BHK,1777.26,3,92.0,3,5176.507658
522,Arekere,3 BHK,2060.0,3,140.0,3,6796.116505
523,Arekere,2 BHK,920.0,2,40.0,2,4347.826087
524,Arekere,3 BHK,1740.0,2,95.0,3,5459.770115
525,Arekere,2 BHK,1190.0,2,55.0,2,4621.848739
526,Arekere,1 BHK,600.0,1,28.0,1,4666.666667
527,Arekere,3 BHK,2072.0,3,108.0,3,5212.355212
528,Arekere,2 BHK,1100.0,2,55.0,2,5000.0
529,Arekere,2 BHK,900.0,2,50.0,2,5555.555556
531,Arekere,2 BHK,1240.0,2,60.0,2,4838.709677
532,Arekere,2 BHK,900.0,2,44.5,2,4944.444444
533,Attibele,1 BHK,450.0,1,11.0,1,2444.444444
534,Attibele,4 Bedroom,1600.0,4,52.8,4,3300.0
535,Attibele,2 BHK,656.0,2,25.0,2,3810.97561
536,Attibele,1 BHK,400.0,1,11.0,1,2750.0
537,Attibele,1 BHK,400.0,1,12.0,1,3000.0
538,Attibele,1 BHK,400.0,1,14.0,1,3500.0
539,Attibele,1 BHK,500.0,1,17.0,1,3400.0
540,Attibele,4 Bedroom,2168.0,4,95.0,4,4381.918819
541,Attibele,1 BHK,395.0,1,10.25,1,2594.936709
542,Attibele,1 BHK,420.0,1,17.0,1,4047.619048
544,Attibele,1 BHK,418.0,1,12.0,1,2870.813397
545,Attibele,2 BHK,1200.0,2,42.0,2,3500.0
546,Attibele,1 BHK,400.0,1,10.0,1,2500.0
547,Attibele,2 BHK,695.0,1,25.0,2,3597.122302
548,Attibele,2 BHK,850.0,1,25.0,2,2941.176471
549,Attibele,3 Bedroom,2400.0,3,120.0,3,5000.0
550,Attibele,1 BHK,450.0,1,12.5,1,2777.777778
554,Attibele,1 BHK,782.0,1,19.55,1,2500.0
556,Attibele,2 BHK,656.0,2,25.0,2,3810.97561
557,Attibele,1 BHK,400.0,1,11.5,1,2875.0
558,Attibele,1 BHK,460.0,1,13.0,1,2826.086957
559,Attibele,1 BHK,418.0,2,11.5,1,2751.196172
560,Attibele,2 Bedroom,1000.0,2,42.0,2,4200.0
561,Attibele,1 BHK,550.0,1,11.5,1,2090.909091
563,Attibele,1 BHK,410.0,1,10.0,1,2439.02439
564,Attibele,3 Bedroom,1700.0,3,65.0,3,3823.529412
565,Attibele,1 BHK,400.0,1,10.25,1,2562.5
566,Attibele,2 BHK,656.0,2,25.0,2,3810.97561
567,Attibele,3 Bedroom,1500.0,3,90.0,3,6000.0
568,Attibele,1 BHK,520.0,1,15.0,1,2884.615385
569,BEML Layout,2 BHK,1060.0,2,55.0,2,5188.679245
571,BEML Layout,2 BHK,999.0,2,45.0,2,4504.504505
572,BEML Layout,5 Bedroom,2400.0,4,225.0,5,9375.0
574,BEML Layout,2 BHK,1194.0,2,65.0,2,5443.886097
575,BEML Layout,2 BHK,1200.0,2,67.0,2,5583.333333
576,BEML Layout,2 Bedroom,2400.0,2,228.0,2,9500.0
579,BEML Layout,2 BHK,1194.0,2,65.0,2,5443.886097
581,BTM 2nd Stage,2 BHK,950.0,2,52.0,2,5473.684211
582,BTM 2nd Stage,3 BHK,1850.0,3,170.0,3,9189.189189
583,BTM 2nd Stage,2 BHK,1200.0,2,80.0,2,6666.666667
584,BTM 2nd Stage,2 BHK,1274.0,2,70.0,2,5494.505495
586,BTM 2nd Stage,2 BHK,1070.0,2,48.0,2,4485.981308
587,BTM 2nd Stage,2 BHK,1280.0,2,80.0,2,6250.0
588,BTM 2nd Stage,2 BHK,1100.0,2,70.0,2,6363.636364
589,BTM 2nd Stage,2 BHK,1000.0,2,58.0,2,5800.0
590,BTM 2nd Stage,5 Bedroom,2990.0,5,416.0,5,13913.04348
591,BTM 2nd Stage,2 BHK,1265.0,2,55.0,2,4347.826087
592,BTM 2nd Stage,3 BHK,2200.0,3,220.0,3,10000.0
593,BTM 2nd Stage,3 BHK,2780.0,4,325.0,3,11690.64748
594,BTM 2nd Stage,3 Bedroom,2400.0,2,360.0,3,15000.0
595,BTM 2nd Stage,2 BHK,965.0,2,56.0,2,5803.108808
596,BTM 2nd Stage,2 BHK,1147.0,2,75.0,2,6538.796861
597,BTM 2nd Stage,3 BHK,1750.0,3,172.0,3,9828.571429
598,BTM 2nd Stage,2 BHK,1400.0,2,90.0,2,6428.571429
599,BTM 2nd Stage,2 BHK,1200.0,2,70.0,2,5833.333333
600,BTM 2nd Stage,2 BHK,1100.0,2,47.0,2,4272.727273
601,BTM 2nd Stage,2 BHK,930.0,2,46.0,2,4946.236559
603,BTM 2nd Stage,3 BHK,2500.0,3,345.0,3,13800.0
604,BTM Layout,2 BHK,1150.0,2,63.0,2,5478.26087
605,BTM Layout,6 Bedroom,3300.0,6,165.0,6,5000.0
606,BTM Layout,3 BHK,1450.0,2,81.0,3,5586.206897
607,BTM Layout,3 BHK,1776.0,2,75.0,3,4222.972973
608,BTM Layout,3 BHK,1458.0,3,79.0,3,5418.381344
609,BTM Layout,2 BHK,935.0,2,51.5,2,5508.02139
610,BTM Layout,2 BHK,1020.0,2,46.5,2,4558.823529
611,BTM Layout,3 BHK,1600.0,3,112.0,3,7000.0
612,BTM Layout,3 BHK,1300.0,2,75.0,3,5769.230769
613,BTM Layout,3 BHK,1540.0,2,78.0,3,5064.935065
614,BTM Layout,1 BHK,450.0,1,20.0,1,4444.444444
615,BTM Layout,2 BHK,1196.0,2,56.81,2,4750.0
616,BTM Layout,3 BHK,1470.0,2,99.0,3,6734.693878
619,Babusapalaya,3 BHK,1611.0,2,66.0,3,4096.834264
621,Babusapalaya,3 BHK,1675.0,3,75.0,3,4477.61194
622,Babusapalaya,2 BHK,1141.0,2,46.0,2,4031.551271
623,Babusapalaya,2 BHK,1500.0,2,57.0,2,3800.0
625,Babusapalaya,2 BHK,1050.0,2,45.0,2,4285.714286
626,Babusapalaya,2 BHK,1141.0,2,45.9,2,4022.787029
628,Babusapalaya,3 BHK,1230.0,3,53.0,3,4308.943089
629,Babusapalaya,2 BHK,1105.0,2,40.0,2,3619.909502
630,Babusapalaya,3 BHK,1410.0,2,65.0,3,4609.929078
631,Babusapalaya,2 BHK,1450.0,2,55.99,2,3861.37931
632,Babusapalaya,2 BHK,1100.0,2,38.0,2,3454.545455
634,Babusapalaya,2 BHK,1061.0,2,33.84,2,3189.443921
635,Babusapalaya,2 BHK,1061.0,2,38.95,2,3671.065033
636,Babusapalaya,2 BHK,1061.0,2,34.0,2,3204.524034
637,Babusapalaya,2 BHK,1245.0,2,58.0,2,4658.634538
638,Badavala Nagar,3 BHK,1494.0,2,94.55,3,6328.647925
639,Badavala Nagar,2 BHK,1274.0,2,81.0,2,6357.927786
640,Badavala Nagar,3 BHK,1842.0,3,115.0,3,6243.213898
641,Badavala Nagar,3 BHK,1494.0,2,94.55,3,6328.647925
642,Badavala Nagar,2 BHK,1274.0,2,81.0,2,6357.927786
643,Badavala Nagar,3 BHK,1494.0,2,94.55,3,6328.647925
644,Badavala Nagar,3 BHK,1842.0,3,115.0,3,6243.213898
645,Badavala Nagar,3 BHK,1842.0,3,115.0,3,6243.213898
646,Badavala Nagar,3 BHK,1842.0,3,115.0,3,6243.213898
647,Balagere,2 BHK,1210.0,2,80.9,2,6685.950413
648,Balagere,2 BHK,1210.0,2,72.0,2,5950.413223
649,Balagere,2 BHK,1205.0,2,78.5,2,6514.522822
650,Balagere,1 BHK,790.5,1,41.9,1,5300.442758
653,Balagere,2 BHK,1020.07,2,68.38,2,6703.461527
654,Balagere,2 BHK,1205.47,2,81.0,2,6719.370868
655,Balagere,2 BHK,1007.0,2,65.0,2,6454.816286
657,Balagere,2 BHK,1210.0,2,74.0,2,6115.702479
658,Balagere,2 BHK,1210.0,2,83.0,2,6859.504132
659,Balagere,1 BHK,675.0,1,45.0,1,6666.666667
660,Balagere,1 BHK,656.0,1,43.0,1,6554.878049
662,Balagere,2 BHK,1012.0,2,64.0,2,6324.110672
663,Balagere,2 BHK,1007.0,2,62.0,2,6156.901688
664,Balagere,2 BHK,1007.0,2,67.0,2,6653.426018
665,Balagere,2 BHK,1007.0,2,66.0,2,6554.121152
668,Balagere,1 BHK,645.0,1,34.18,1,5299.224806
671,Balagere,1 BHK,790.5,1,42.295,1,5350.411132
672,Balagere,2 BHK,1012.0,2,65.0,2,6422.924901
673,Balagere,1 BHK,656.0,1,38.77,1,5910.060976
674,Balagere,1 BHK,645.0,1,39.0,1,6046.511628
675,Balagere,1 BHK,645.0,1,41.0,1,6356.589147
676,Balagere,2 BHK,1210.0,2,82.0,2,6776.859504
677,Balagere,1 BHK,656.0,1,34.77,1,5300.304878
678,Balagere,2 BHK,1205.0,2,73.87,2,6130.290456
679,Balagere,2 BHK,1012.0,2,70.0,2,6916.996047
680,Balagere,2 BHK,1007.0,2,68.0,2,6752.730884
682,Balagere,2 BHK,1205.0,2,79.0,2,6556.016598
683,Balagere,2 BHK,1012.0,2,68.0,2,6719.367589
685,Banashankari,2 BHK,1077.0,2,37.64,2,3494.893222
686,Banashankari,3 BHK,1470.0,2,88.64,3,6029.931973
687,Banashankari,3 BHK,1300.0,2,75.0,3,5769.230769
688,Banashankari,3 BHK,1800.0,3,115.0,3,6388.888889
689,Banashankari,2 BHK,1125.0,2,63.0,2,5600.0
691,Banashankari,2 BHK,1310.0,2,80.0,2,6106.870229
692,Banashankari,3 BHK,2600.0,4,135.0,3,5192.307692
693,Banashankari,3 BHK,1900.0,2,170.0,3,8947.368421
694,Banashankari,2 BHK,1260.0,2,75.0,2,5952.380952
695,Banashankari,2 BHK,1170.0,2,46.79,2,3999.145299
697,Banashankari,3 BHK,1350.0,2,83.0,3,6148.148148
699,Banashankari,2 BHK,1330.0,2,78.0,2,5864.661654
700,Banashankari,3 BHK,1400.0,2,78.0,3,5571.428571
701,Banashankari,3 BHK,1700.0,3,125.0,3,7352.941176
702,Banashankari,2 BHK,1020.0,2,40.79,2,3999.019608
703,Banashankari,2 BHK,1600.0,2,63.98,2,3998.75
704,Banashankari,2 BHK,1041.0,2,36.44,2,3500.480307
705,Banashankari,1 BHK,2400.0,1,200.0,1,8333.333333
706,Banashankari,2 BHK,1390.0,2,86.0,2,6187.05036
707,Banashankari,2 BHK,1460.0,2,70.0,2,4794.520548
708,Banashankari,2 BHK,1200.0,2,60.0,2,5000.0
709,Banashankari,2 BHK,1290.0,2,80.0,2,6201.550388
710,Banashankari,2 BHK,1186.0,2,65.0,2,5480.607083
711,Banashankari,3 BHK,1650.0,3,101.0,3,6121.212121
713,Banashankari,2 BHK,1181.0,2,75.0,2,6350.550381
714,Banashankari,2 BHK,1105.0,2,90.0,2,8144.79638
715,Banashankari,1 BHK,720.0,1,60.0,1,8333.333333
716,Banashankari,2 BHK,1040.0,2,45.0,2,4326.923077
717,Banashankari,2 BHK,1330.0,2,77.0,2,5789.473684
718,Banashankari,2 BHK,1200.0,2,49.0,2,4083.333333
719,Banashankari,2 BHK,1185.0,2,67.0,2,5654.008439
720,Banashankari,2 BHK,1000.0,2,50.0,2,5000.0
721,Banashankari,3 BHK,1650.0,3,90.75,3,5500.0
722,Banashankari,3 BHK,1650.0,3,101.0,3,6121.212121
723,Banashankari,2 BHK,1310.0,2,80.43,2,6139.694656
724,Banashankari,2 BHK,600.0,1,27.0,2,4500.0
725,Banashankari,2 BHK,1430.0,2,87.8,2,6139.86014
726,Banashankari,2 BHK,1020.0,2,42.83,2,4199.019608
728,Banashankari,3 BHK,1540.0,3,80.0,3,5194.805195
729,Banashankari,3 BHK,1683.0,3,115.0,3,6833.036245
730,Banashankari,3 BHK,1800.0,3,125.0,3,6944.444444
731,Banashankari,2 BHK,1175.0,2,41.13,2,3500.425532
733,Banashankari,2 BHK,1450.0,2,50.75,2,3500.0
734,Banashankari,3 BHK,1770.0,3,108.0,3,6101.694915
735,Banashankari,3 BHK,1800.0,3,125.0,3,6944.444444
738,Banashankari,3 BHK,1200.0,3,74.52,3,6210.0
739,Banashankari,2 BHK,1100.0,2,63.0,2,5727.272727
740,Banashankari,2 BHK,1020.0,2,40.79,2,3999.019608
741,Banashankari,2 BHK,1260.0,2,75.0,2,5952.380952
743,Banashankari,3 BHK,1426.0,3,85.0,3,5960.729313
744,Banashankari Stage II,2 BHK,1700.0,2,150.0,2,8823.529412
745,Banashankari Stage II,4 Bedroom,1200.0,2,150.0,4,12500.0
746,Banashankari Stage II,3 BHK,1500.0,2,120.0,3,8000.0
747,Banashankari Stage II,5 Bedroom,2400.0,3,510.0,5,21250.0
748,Banashankari Stage II,3 BHK,1240.0,2,59.52,3,4800.0
749,Banashankari Stage II,2 BHK,1250.0,2,110.0,2,8800.0
750,Banashankari Stage II,3 BHK,1260.0,2,95.0,3,7539.68254
751,Banashankari Stage II,3 Bedroom,2400.0,2,300.0,3,12500.0
752,Banashankari Stage II,2 BHK,1400.0,2,100.0,2,7142.857143
753,Banashankari Stage II,5 BHK,2800.0,3,425.0,5,15178.57143
754,Banashankari Stage II,3 Bedroom,3000.0,3,450.0,3,15000.0
755,Banashankari Stage II,3 BHK,1200.0,2,198.0,3,16500.0
756,Banashankari Stage II,2 BHK,1245.0,2,125.0,2,10040.16064
757,Banashankari Stage III,3 BHK,1305.0,2,58.7,3,4498.084291
758,Banashankari Stage III,2 BHK,1145.0,2,58.4,2,5100.436681
759,Banashankari Stage III,3 BHK,1650.0,3,118.0,3,7151.515152
760,Banashankari Stage III,4 Bedroom,2400.0,4,240.0,4,10000.0
761,Banashankari Stage III,3 BHK,1350.0,2,68.0,3,5037.037037
763,Banashankari Stage III,3 BHK,1305.0,2,59.0,3,4521.072797
764,Banashankari Stage III,3 BHK,1305.0,2,60.0,3,4597.701149
765,Banashankari Stage III,2 BHK,1200.0,2,42.0,2,3500.0
766,Banashankari Stage III,3 BHK,1305.0,2,59.0,3,4521.072797
767,Banashankari Stage III,3 BHK,1480.0,3,75.48,3,5100.0
768,Banashankari Stage III,3 BHK,1305.0,2,59.0,3,4521.072797
769,Banashankari Stage III,2 BHK,1304.0,2,111.0,2,8512.269939
770,Banashankari Stage III,6 Bedroom,3000.0,6,150.0,6,5000.0
771,Banashankari Stage III,2 BHK,1085.0,2,50.0,2,4608.294931
772,Banashankari Stage III,3 BHK,1500.0,2,100.0,3,6666.666667
773,Banashankari Stage III,4 Bedroom,2100.0,3,147.0,4,7000.0
774,Banashankari Stage III,3 BHK,1420.0,2,95.0,3,6690.140845
775,Banashankari Stage V,3 BHK,1300.0,2,58.5,3,4500.0
776,Banashankari Stage V,3 BHK,1305.0,2,49.0,3,3754.789272
777,Banashankari Stage V,2 BHK,1035.0,2,35.77,2,3456.038647
778,Banashankari Stage V,3 BHK,1355.0,2,61.0,3,4501.845018
779,Banashankari Stage V,3 BHK,1510.0,3,47.57,3,3150.331126
780,Banashankari Stage V,3 BHK,1650.0,3,51.98,3,3150.30303
781,Banashankari Stage V,3 BHK,1630.0,3,51.35,3,3150.306748
782,Banashankari Stage V,3 BHK,1510.0,3,47.57,3,3150.331126
783,Banashankari Stage V,3 BHK,1315.0,2,49.0,3,3726.235741
784,Banashankari Stage V,3 BHK,1540.0,3,48.51,3,3150.0
785,Banashankari Stage V,2 BHK,920.0,2,41.5,2,4510.869565
786,Banashankari Stage VI,2 BHK,1177.5,2,59.935,2,5090.021231
787,Banashankari Stage VI,4 Bedroom,4800.0,4,190.0,4,3958.333333
788,Banashankari Stage VI,4 Bedroom,2800.0,4,89.0,4,3178.571429
789,Banashankari Stage VI,4 Bedroom,2200.0,4,195.0,4,8863.636364
790,Banashankari Stage VI,2 BHK,1160.0,2,59.0,2,5086.206897
791,Banashankari Stage VI,2 BHK,1180.0,2,59.47,2,5039.830508
792,Banashankari Stage VI,3 BHK,1423.0,2,71.73,3,5040.75896
793,Banashankari Stage VI,3 BHK,1392.0,3,69.46,3,4989.942529
794,Banashankari Stage VI,3 BHK,1410.5,2,70.385,3,4990.074442
795,Banashankari Stage VI,4 Bedroom,4800.0,3,200.0,4,4166.666667
796,Banaswadi,2 BHK,1184.0,2,53.0,2,4476.351351
797,Banaswadi,2 BHK,1145.0,2,55.0,2,4803.49345
798,Banaswadi,2 BHK,1250.0,2,60.0,2,4800.0
799,Banaswadi,2 BHK,1365.0,2,73.0,2,5347.985348
800,Banaswadi,5 Bedroom,1903.0,6,140.0,5,7356.805045
801,Banaswadi,2 BHK,1222.0,2,80.0,2,6546.644845
802,Banaswadi,2 BHK,870.0,2,38.0,2,4367.816092
803,Banaswadi,2 BHK,1200.0,2,60.0,2,5000.0
805,Banaswadi,1 RK,527.0,1,35.0,1,6641.366224
806,Banaswadi,2 BHK,1340.0,2,73.0,2,5447.761194
807,Banaswadi,2 BHK,1008.0,2,52.0,2,5158.730159
808,Banaswadi,2 BHK,1105.0,2,57.0,2,5158.371041
809,Banjara Layout,2 Bedroom,1200.0,2,70.0,2,5833.333333
810,Banjara Layout,2 Bedroom,1050.0,2,64.8,2,6171.428571
811,Banjara Layout,2 Bedroom,753.0,3,59.5,2,7901.726428
812,Banjara Layout,3 Bedroom,2500.0,4,140.0,3,5600.0
814,Bannerghatta,3 BHK,1665.0,3,110.0,3,6606.606607
815,Bannerghatta,3 BHK,2370.0,4,195.0,3,8227.848101
816,Bannerghatta,2 BHK,1100.0,2,66.0,2,6000.0
817,Bannerghatta,2 BHK,1113.0,2,70.0,2,6289.308176
818,Bannerghatta,2 BHK,1200.0,2,73.2,2,6100.0
819,Bannerghatta,2 BHK,1070.0,2,87.0,2,8130.841121
820,Bannerghatta,3 BHK,1776.0,3,124.0,3,6981.981982
821,Bannerghatta,3 BHK,1776.0,3,150.0,3,8445.945946
822,Bannerghatta Road,1 BHK,500.0,1,18.5,1,3700.0
823,Bannerghatta Road,2 BHK,1050.0,2,65.0,2,6190.47619
824,Bannerghatta Road,3 BHK,1170.0,2,66.0,3,5641.025641
825,Bannerghatta Road,1 BHK,595.0,1,33.32,1,5600.0
826,Bannerghatta Road,3 BHK,1445.0,3,95.0,3,6574.394464
827,Bannerghatta Road,3 BHK,1640.0,2,120.0,3,7317.073171
829,Bannerghatta Road,3 BHK,1460.0,2,90.0,3,6164.383562
831,Bannerghatta Road,2 BHK,1179.0,2,66.02,2,5599.660729
832,Bannerghatta Road,2 BHK,1122.5,2,58.935,2,5250.334076
833,Bannerghatta Road,2 BHK,793.0,2,45.0,2,5674.653216
835,Bannerghatta Road,2 BHK,1400.0,2,78.0,2,5571.428571
837,Bannerghatta Road,2 BHK,1215.0,2,50.0,2,4115.226337
838,Bannerghatta Road,3 BHK,1654.0,3,100.0,3,6045.949214
839,Bannerghatta Road,2 BHK,1181.0,2,55.0,2,4657.070279
841,Bannerghatta Road,2 BHK,1200.0,2,75.0,2,6250.0
843,Bannerghatta Road,1 BHK,595.0,1,31.83,1,5349.579832
844,Bannerghatta Road,2 BHK,1105.0,2,51.0,2,4615.384615
845,Bannerghatta Road,2 BHK,1255.0,2,65.26,2,5200.0
847,Bannerghatta Road,3 BHK,1550.0,3,82.0,3,5290.322581
849,Bannerghatta Road,3 BHK,1650.0,3,122.0,3,7393.939394
850,Bannerghatta Road,2 BHK,912.0,2,55.0,2,6030.701754
851,Bannerghatta Road,2 BHK,1218.0,2,73.0,2,5993.431856
853,Bannerghatta Road,2 BHK,1115.0,2,65.12,2,5840.358744
855,Bannerghatta Road,3 BHK,1893.0,3,100.0,3,5282.62018
856,Bannerghatta Road,3 BHK,1600.0,3,95.0,3,5937.5
857,Bannerghatta Road,2 BHK,1275.0,2,65.0,2,5098.039216
858,Bannerghatta Road,2 BHK,892.0,2,39.0,2,4372.197309
860,Bannerghatta Road,2 BHK,1260.0,2,70.0,2,5555.555556
862,Bannerghatta Road,2 BHK,1157.0,2,40.0,2,3457.21694
863,Bannerghatta Road,2 BHK,1150.0,2,65.0,2,5652.173913
865,Bannerghatta Road,2 BHK,1100.0,2,39.0,2,3545.454545
867,Bannerghatta Road,3 BHK,1725.0,3,110.0,3,6376.811594
868,Bannerghatta Road,6 Bedroom,1850.0,6,150.0,6,8108.108108
870,Bannerghatta Road,2 BHK,950.0,2,38.0,2,4000.0
871,Bannerghatta Road,2 BHK,1220.0,2,80.0,2,6557.377049
872,Bannerghatta Road,2 BHK,1130.0,2,78.0,2,6902.654867
874,Bannerghatta Road,3 BHK,1486.0,3,83.22,3,5600.269179
876,Bannerghatta Road,2 BHK,1015.0,2,48.0,2,4729.064039
877,Bannerghatta Road,2 BHK,1115.0,2,61.0,2,5470.852018
878,Bannerghatta Road,2 BHK,1136.0,2,48.0,2,4225.352113
879,Bannerghatta Road,4 BHK,2700.0,4,260.0,4,9629.62963
880,Bannerghatta Road,3 BHK,1200.0,2,69.0,3,5750.0
881,Bannerghatta Road,3 BHK,1465.0,2,76.0,3,5187.713311
882,Bannerghatta Road,2 BHK,1302.5,2,67.73,2,5200.0
883,Bannerghatta Road,2 BHK,1200.0,2,65.0,2,5416.666667
884,Bannerghatta Road,2 BHK,1240.0,2,65.0,2,5241.935484
885,Bannerghatta Road,3 BHK,1476.0,3,125.0,3,8468.834688
887,Bannerghatta Road,3 BHK,1532.5,3,84.29,3,5500.163132
889,Bannerghatta Road,2 BHK,1268.0,2,69.0,2,5441.640379
890,Bannerghatta Road,3 BHK,1450.0,2,87.0,3,6000.0
891,Bannerghatta Road,4 BHK,2932.0,5,195.0,4,6650.750341
894,Bannerghatta Road,2 BHK,960.0,2,58.0,2,6041.666667
895,Bannerghatta Road,3 BHK,1750.0,3,130.0,3,7428.571429
896,Bannerghatta Road,2 BHK,1275.0,2,73.0,2,5725.490196
898,Bannerghatta Road,2 BHK,1240.0,2,71.0,2,5725.806452
900,Bannerghatta Road,2 BHK,1215.0,2,68.0,2,5596.707819
901,Bannerghatta Road,2 BHK,1215.0,2,68.0,2,5596.707819
902,Bannerghatta Road,3 BHK,1894.0,3,115.0,3,6071.805702
904,Bannerghatta Road,3 BHK,1693.0,3,89.0,3,5256.940343
905,Bannerghatta Road,2 BHK,1280.0,2,60.16,2,4700.0
907,Bannerghatta Road,1 BHK,630.0,1,35.0,1,5555.555556
908,Bannerghatta Road,2 BHK,1215.0,2,68.0,2,5596.707819
909,Bannerghatta Road,3 BHK,1365.0,3,76.18,3,5580.952381
910,Bannerghatta Road,2 BHK,1115.0,2,78.0,2,6995.515695
911,Bannerghatta Road,3 BHK,1532.5,3,79.465,3,5185.318108
913,Bannerghatta Road,3 BHK,1655.0,3,90.0,3,5438.066465
914,Bannerghatta Road,2 BHK,1247.0,2,47.39,2,3800.32077
915,Bannerghatta Road,2 BHK,1237.5,2,49.49,2,3999.191919
